epoch,train_loss,val_loss,val_acc
1,0.5917525785356247,0.5794539897486156,0.6814680561848664
2,0.4871410504861626,0.5494509292340246,0.7331218849116448
3,0.4553253939772128,0.5413537540341806,0.7498867240598097
4,0.4260517217738998,0.6308459841292208,0.6905301314000907
5,0.4158968350774898,0.6633634148110725,0.6796556411418215
6,0.4024782984341045,0.5230973701996667,0.7512460353420933
7,0.3933976676014479,0.4685779829396886,0.7707294970548255
8,0.3786036921217565,0.48156200875293953,0.7861350249207069
9,0.3740099068943847,0.4923817892392188,0.7865881286814681
10,0.36545735297695897,0.5881988316112695,0.7562301767104667
11,0.35840588775636495,0.5263622624602964,0.7793384685092887
12,0.35664615318760046,0.450741594565309,0.7942908926144087
13,0.3574802145186275,0.5499430053985978,0.7684639782510195
14,0.34421953358978763,0.5129885028998777,0.790666062528319
15,0.33708448690494835,0.45357607793203025,0.7965564114182148
16,0.337208864046894,0.5359690265116456,0.777979157227005
17,0.32517049175873736,0.48936600577361344,0.8042591753511554
18,0.3313328495159651,0.45677810710212147,0.7979157227004984
19,0.32752341040134,0.556287000203057,0.765292251925691
20,0.30719333806042226,0.5813903251572545,0.7625736293611237
21,0.31402296678974534,0.5386102188616573,0.777979157227005
22,0.30075133254824177,0.4683878736551066,0.8092433167195288
23,0.3040165229483507,0.47191319723014763,0.8015405527865881
24,0.3046994037716797,0.5116713776894161,0.792931581332125
25,0.29369280123213476,0.49171893439737985,0.7974626189397372
26,0.29298725481046295,0.4872911627550821,0.7988219302220209
27,0.29115608112982805,0.49462831498380694,0.7965564114182148
28,0.29210133208865374,0.4887099880733585,0.7961033076574535
29,0.2798234575300571,0.5382694605658591,0.7784322609877662
30,0.28934515816778456,0.4935902374521013,0.7988219302220209
31,0.2849304722799351,0.4943645919103886,0.7947439963751699
32,0.2846146368321136,0.5015689178079191,0.7965564114182148
33,0.28623439135166695,0.5078677655238613,0.7915722700498414
34,0.28508671204933556,0.5057624980746538,0.7915722700498414
35,0.27372515774378425,0.4882869824841382,0.801087449025827
36,0.27993411687646036,0.48498476125505857,0.8038060715903942
37,0.2852766240929217,0.52848380000601,0.7829632985953784
38,0.28028784120828587,0.5259186002697186,0.7861350249207069
39,0.27591013730058644,0.5228498015648972,0.7888536474852741
40,0.27856762347876324,0.48742219148094856,0.803352967829633
41,0.2768361182074491,0.49125706090827737,0.8028998640688718
42,0.2733943288637526,0.5138891694715351,0.7933846850928863
43,0.276545450618239,0.4871676063370154,0.8042591753511554
44,0.2807375820301277,0.5058379008130461,0.7920253738106027
45,0.27619683596618805,0.515170936677377,0.7902129587675578
46,0.2705929943462555,0.5038761248753846,0.7924784775713638
47,0.2780314607854767,0.4955266338022359,0.7979157227004984
48,0.2766416640521609,0.5080838826213642,0.7942908926144087
49,0.2800769512748459,0.5040487642060268,0.7951971001359311
50,0.2691041194138912,0.5080019256136349,0.7915722700498414
51,0.2724176714178225,0.5116955903006399,0.7915722700498414
52,0.2723266196353589,0.5173462573278528,0.7893067512460353
53,0.27345079964437163,0.49112527528174277,0.8006343452650657
54,0.2745870878127955,0.4929471165549447,0.7988219302220209
55,0.27270974171561535,0.5062194187607655,0.7951971001359311
56,0.2736914813491505,0.5029307926030628,0.7988219302220209
57,0.27652377437323955,0.4983693605561466,0.7974626189397372
58,0.27301574161348835,0.49423643171544196,0.7983688264612596
59,0.27474203694979926,0.49324618322470093,0.8028998640688718
60,0.2722917795451468,0.5180612216721739,0.7865881286814681
61,0.276054876534807,0.5235180998475075,0.7870412324422292
62,0.2720446955152565,0.48667874971449404,0.8060715903942003
63,0.2701162678727429,0.4977271396027035,0.7983688264612596
64,0.2782992617930484,0.49630665814222985,0.8015405527865881
65,0.272899382350019,0.4967965146211893,0.7983688264612596
66,0.27159101054653295,0.4934909539655911,0.8015405527865881
67,0.27953373205088966,0.5204018426929927,0.7874943362029905
68,0.27521414991302695,0.5130322129277012,0.790666062528319
69,0.2743727164520314,0.48433520787703166,0.8078840054372451
70,0.2659619347895694,0.50066986947401,0.7979157227004984
71,0.271513074852614,0.5142453729593219,0.7874943362029905
72,0.2720555521257337,0.5044815758801068,0.797009515178976
73,0.2664370922099863,0.5157946826485849,0.7888536474852741
74,0.26969224838700384,0.4994102444214469,0.7997281377435432
75,0.2713327571709158,0.5095561524970422,0.7920253738106027
76,0.26923118476314317,0.4965206064219706,0.7983688264612596
77,0.2739867035465033,0.5146211389642956,0.7893067512460353
78,0.2699860789942288,0.4928473511539437,0.8006343452650657
79,0.26892295082590306,0.5038734347397891,0.7942908926144087
80,0.27489691375605324,0.5101707819553862,0.7897598550067966
81,0.27401128684188275,0.5132772400873951,0.7888536474852741
82,0.27716774829171076,0.48986177529260266,0.8065246941549615
83,0.2752978231619405,0.49678014867652526,0.7997281377435432
84,0.27244050558977306,0.5177706575496304,0.7911191662890802
85,0.278522035584921,0.4968022730186291,0.7988219302220209
86,0.27325149056107373,0.48142834945561175,0.8069777979157227
87,0.26746472737946947,0.4925473331999984,0.8001812415043045
88,0.27452095025848067,0.48785841677001984,0.8065246941549615
89,0.273389528636379,0.5017827916831304,0.797009515178976
90,0.27311251083505445,0.5100978521480785,0.7924784775713638
91,0.2809550725430223,0.5077485486588221,0.7933846850928863
92,0.28468772779782037,0.5039093103217603,0.7956502038966924
93,0.2739018389882549,0.5132029264773726,0.7920253738106027
94,0.27029008033971624,0.5156359259337929,0.7893067512460353
95,0.2752469364935338,0.4943078077779294,0.8006343452650657
96,0.27029109144362123,0.5158208143160146,0.7893067512460353
97,0.2702277312739157,0.5078391192128986,0.7933846850928863
98,0.27293008863115353,0.5105472084727285,0.7920253738106027
99,0.27460508382223137,0.5214781063576333,0.7888536474852741
100,0.26802655916698176,0.5080624696729839,0.7961033076574535
