epoch,train_loss,val_loss,val_acc
1,0.6134224159546797,0.4929791309469471,0.7594019030357952
2,0.5170872010972861,0.6469037578988518,0.6986859990937925
3,0.48592827142852063,0.543172849429156,0.7625736293611237
4,0.46916593993563926,0.5983610654179737,0.6905301314000907
5,0.45785058852443883,0.6347757793412686,0.737652922519257
6,0.44580411254440994,0.6616283797223913,0.691436338921613
7,0.43173932215892935,0.5864509114000557,0.7417308563661078
8,0.41948080768070756,0.9211341956107931,0.6506570004531037
9,0.4131568749979854,0.6815190462705286,0.7104666968735841
10,0.4065481504849272,0.6555664624139417,0.7027639329406434
11,0.39654588391320444,0.5804688318530844,0.7385591300407793
12,0.4039675827633762,0.7703530386556151,0.6946080652469415
13,0.398177440449636,0.6956333456182026,0.6878115088355233
14,0.3852400396860197,0.8282334477749139,0.689170820117807
15,0.383501406080163,0.7324149771194735,0.704123244222927
16,0.3811105961218166,0.7138652669178938,0.7032170367014047
17,0.3795539508164199,0.795558600821104,0.6941549614861804
18,0.37580749311451467,0.6678345836985959,0.6977797915722701
19,0.37721692240465154,0.8405636688892691,0.689170820117807
20,0.36764863638691975,0.7730859392738256,0.7009515178975986
21,0.36868557850015454,0.7828144860256836,0.6964204802899864
22,0.36410034745796527,0.8381033279693769,0.678749433620299
23,0.3605239542905353,0.8381586386490906,0.689170820117807
24,0.361962437980951,0.7024988703021217,0.6964204802899864
25,0.35648365122885023,0.7676689247767419,0.6986859990937925
26,0.3534511184811268,0.8186246687651869,0.7000453103760761
27,0.3621752479350902,0.7982839909840019,0.6918894426823743
28,0.3571510632958935,0.8031415335992693,0.6846397825101949
29,0.3526221168711309,0.8656728969853984,0.6864521975532397
30,0.3578355849761911,0.8337512380351942,0.6832804712279112
31,0.35430784405953,0.9011988358957821,0.6778432260987767
32,0.3514823269973748,0.9039100767748357,0.678749433620299
33,0.3572820659831558,0.902923413785702,0.6792025373810603
34,0.3504606957664732,0.9109561704757476,0.6778432260987767
35,0.3501845893542116,0.8855537859951689,0.6805618486633439
36,0.3515881414804692,0.8734801047303097,0.6769370185772542
37,0.35682971606660946,0.8329652777936699,0.6810149524241051
38,0.34676636100247676,0.8495824093401675,0.6819211599456275
39,0.3455175112456705,0.8824884770518252,0.6814680561848664
40,0.34631495384443706,0.8811802816002089,0.6819211599456275
41,0.34830895155425085,0.8605406678635771,0.6846397825101949
42,0.3509615189036994,0.8577836024366896,0.6837335749886724
43,0.35601093905791303,0.8650910831653645,0.6805618486633439
44,0.3535211555058591,0.8568322633692297,0.6796556411418215
45,0.3478499343205017,0.8413626467095925,0.6832804712279112
46,0.3546052410833855,0.840376486430408,0.6823742637063888
47,0.3460878562030204,0.8343358581078014,0.6855459900317172
48,0.3557325152786666,0.8488874909669283,0.6801087449025827
49,0.35193639874782545,0.8347068670166528,0.6832804712279112
50,0.3477022365235461,0.8551400098316693,0.6782963298595378
51,0.34837990204853464,0.8643648815090212,0.676483914816493
52,0.3464365314864507,0.8611718412973138,0.6773901223380154
53,0.3494315114436318,0.8590203536599267,0.6778432260987767
54,0.34443917132893803,0.8628409093572481,0.6769370185772542
55,0.3515331694891749,0.8629411322313247,0.676483914816493
56,0.34479888573842815,0.8654769948018207,0.6760308110557318
57,0.3528426336707144,0.860050744690612,0.6773901223380154
58,0.34863461617545877,0.8586676512360842,0.678749433620299
59,0.3533045733018237,0.8600959260376212,0.6782963298595378
60,0.3512333220821668,0.8598647924046415,0.6782963298595378
61,0.35122610697504186,0.8608903489503916,0.676483914816493
62,0.3467116465054094,0.8621435863268445,0.676483914816493
63,0.3489546410246319,0.8631871835538365,0.6769370185772542
64,0.3442294099659457,0.8617381067582801,0.6773901223380154
65,0.3484547225486551,0.8632417849193723,0.6769370185772542
66,0.35124516635727904,0.8607782749876913,0.6773901223380154
67,0.34908677679457023,0.862650923778636,0.6773901223380154
68,0.35047329939287136,0.8620657875465493,0.6769370185772542
69,0.3471382548348642,0.8601068048170373,0.6778432260987767
70,0.3492519813619304,0.8591388793460482,0.6778432260987767
71,0.349022487565159,0.8598859374427018,0.6778432260987767
72,0.3492623951525874,0.8585964216060319,0.6778432260987767
73,0.3545860775146069,0.8586143510180682,0.6778432260987767
74,0.34876037260022685,0.8596466472368193,0.6778432260987767
75,0.34457381243934876,0.8595085136480984,0.6778432260987767
76,0.34707485964810536,0.860473541150441,0.6778432260987767
77,0.3461627950748312,0.8600407472605288,0.6778432260987767
78,0.3441477132891917,0.8607747600150962,0.6778432260987767
79,0.3453662010992211,0.8604168333940285,0.6778432260987767
80,0.34479917127872095,0.8607254190362845,0.6778432260987767
81,0.3440694972156722,0.8605845952714575,0.6778432260987767
82,0.3497952104479426,0.8608895293932778,0.6778432260987767
83,0.34495477028468036,0.8609364105664501,0.6778432260987767
84,0.34563801478820827,0.8607021614497314,0.6778432260987767
85,0.348628301460529,0.8606341311334214,0.6778432260987767
86,0.3533716132882932,0.8604275626622016,0.6778432260987767
87,0.35006683329939303,0.8601520446073863,0.6778432260987767
88,0.3503652152589312,0.8603807895173841,0.6778432260987767
89,0.3442973093292655,0.8608052101295136,0.6778432260987767
90,0.3466435784063659,0.8606371044518454,0.6778432260987767
91,0.34555030844477447,0.8607729217505963,0.6778432260987767
92,0.34989866862919583,0.8604672470944037,0.6778432260987767
93,0.35256927454352704,0.8607292327612949,0.6778432260987767
94,0.34007430625091545,0.8608016708505386,0.6778432260987767
95,0.346247258774281,0.8610006345036778,0.6778432260987767
96,0.35170223674013307,0.8610889763112624,0.6778432260987767
97,0.34590791850768754,0.860901218385355,0.6778432260987767
98,0.34826339617817376,0.8614089632120725,0.6778432260987767
99,0.34951303108972737,0.8614221258189378,0.6778432260987767
100,0.3563074307990744,0.8615603591178302,0.6773901223380154
