epoch,train_loss,val_loss,val_acc
1,0.617049206200234,0.547826277896404,0.7217942908926144
2,0.5265935706962592,0.5793803953103582,0.6705935659265972
3,0.4829555838786788,0.6083044748285749,0.6687811508835524
4,0.4554979836032916,0.5966272843224353,0.7095604893520616
5,0.43742438859001465,0.5253250010828114,0.7181694608065247
6,0.41205560671991365,0.5155924702722344,0.7634798368826461
7,0.40505477488851505,0.5428192951207146,0.7231536021748981
8,0.3844216860972635,0.5221800061713315,0.7820570910738559
9,0.38130795815157437,0.7219745574302138,0.701857725419121
10,0.3717728766493655,0.6019866007671779,0.7648391481649298
11,0.3635425518992157,0.45498079268112407,0.8214771182600815
12,0.35136004223244255,0.4595821744373712,0.7874943362029905
13,0.3574258840202961,0.45094831692292026,0.7879474399637517
14,0.3337702286697363,0.4155440806235239,0.8128681468056185
15,0.3341076153035825,0.5790751202240431,0.7680108744902583
16,0.3408804466696296,0.7423795010366211,0.7371998187584957
17,0.31031266406029867,0.5181912415752489,0.8019936565473493
18,0.30729448095517925,0.4460671851415682,0.7951971001359311
19,0.3102224448920377,0.4157332519924257,0.8323516085183507
20,0.3011451253324666,0.44085709824246627,0.8323516085183507
21,0.2720373694262284,0.5576869715891329,0.7874943362029905
22,0.2602816147633498,0.45826395716827056,0.8423198912550974
23,0.257479910459285,0.7606458814099842,0.7616674218396012
24,0.2490401482268668,0.5010188063669918,0.8237426370638876
25,0.24284156823255534,0.4007932148235763,0.8559130040779338
26,0.24336180702892088,0.5415609733492311,0.8001812415043045
27,0.23811318147809313,0.46528793643868016,0.8214771182600815
28,0.2226714123300499,0.46113225022321597,0.8282736746714998
29,0.2366845104792717,0.5533086005032846,0.801087449025827
30,0.22542287543051262,0.5348424160296851,0.8133212505663797
31,0.22506739296431122,0.4825577864454621,0.8409605799728138
32,0.2051439823638496,0.5107437999582313,0.8314454009968283
33,0.19685088633031922,0.5307942246305062,0.826461259628455
34,0.1931606030204787,0.5289661905238355,0.8251019483461712
35,0.18441257049631013,0.5470803357191523,0.8205709107385591
36,0.19117498154653167,0.6357036158273703,0.80969642048029
37,0.17169778468467276,0.6325809373999268,0.7974626189397372
38,0.16689692884818705,0.5403236289152907,0.8291798821930222
39,0.1666352210510674,0.49202090750250493,0.8359764386044404
40,0.16114131940135282,0.5754726851586038,0.8300860897145447
