epoch,train_loss,val_loss,val_acc
1,0.555792013137641,0.5731816036592093,0.7240598096964205
2,0.46882323103392004,0.5242690962258647,0.74626189397372
3,0.4505303962762423,0.8106488980720851,0.6579066606252831
4,0.4139738219603558,0.5811483623973914,0.7131853194381513
5,0.40905745082947736,0.40048868479532085,0.8196647032170367
6,0.39883004286996043,0.44498408948019397,0.8106026280018124
7,0.3806900609004314,0.6207535725186516,0.7068418667874944
8,0.3735962930259549,0.4186906353024049,0.813774354327141
9,0.354250004074299,0.5726531743733225,0.7154508382419574
10,0.35663279610013054,0.3887830037416027,0.8278205709107386
11,0.3407533079088545,0.5343070223583157,0.750339827820571
12,0.336308231190563,0.7687975888642241,0.7222473946533756
13,0.3293605953157759,0.4367430337181878,0.8124150430448572
14,0.3264141418343766,0.4784730472713776,0.7698232895333031
15,0.32236038582063437,0.4315376539791014,0.8278205709107386
16,0.3027434165328606,0.5756004634598125,0.758948799275034
17,0.28351964958937514,0.4863739269429005,0.8101495242410512
18,0.265585942719054,0.4835677555258802,0.803352967829633
19,0.25760877861937714,0.613116248746668,0.7988219302220209
20,0.25225914770218855,0.6379016208929555,0.7865881286814681
21,0.24754735643714532,0.5061647934534456,0.8146805618486633
22,0.24666207435719015,0.6803275001200282,0.7865881286814681
23,0.2310806004869214,0.5679242850754345,0.8065246941549615
24,0.2204725169124975,0.46628327172808265,0.8386950611690077
25,0.21053727315645918,0.6000980567246149,0.8019936565473493
26,0.20692281218301353,0.6374534404299407,0.8042591753511554
27,0.20973831500287285,0.5356733844487658,0.8201178069777979
28,0.19302333964343948,0.6290832638578497,0.8214771182600815
29,0.18973705762911144,0.5586975368240272,0.8178522881739918
30,0.18274287590360166,0.5972303427961762,0.8232895333031264
31,0.17891033782757962,0.6726156679899055,0.8065246941549615
32,0.17670237638414285,0.5646951893605309,0.835070231082918
33,0.1781599532174502,0.6158898392304826,0.8115088355233349
34,0.17992736118172692,0.6234879716791931,0.8060715903942003
35,0.17087045315980695,0.6670524848766007,0.8106026280018124
36,0.1595319450063697,0.664221231341632,0.8119619392840961
37,0.16485303735608745,0.6337517722192046,0.8078840054372451
38,0.1591543235080629,0.6941123264890263,0.8047122791119167
39,0.15738023325787387,0.6871127200899051,0.8106026280018124
40,0.1691553817077431,0.679175849138043,0.8110557317625736
41,0.15985635839612075,0.6710063996739554,0.8124150430448572
42,0.1545527825707862,0.680505419917165,0.8115088355233349
43,0.1502001343914734,0.6823531140231093,0.8164929768917082
44,0.14471216990206312,0.6880549843164391,0.8142274580879021
45,0.14684755644902034,0.6918509800778723,0.8151336656094246
46,0.15038068295335727,0.6943332095004662,0.813774354327141
47,0.15714517677521986,0.701739253180028,0.8065246941549615
48,0.1505505033681745,0.6962454157092748,0.8106026280018124
49,0.14998787605724653,0.7051077003818212,0.8119619392840961
50,0.147251455719538,0.718277727850001,0.8092433167195288
51,0.1444577702261163,0.7074004652735655,0.8124150430448572
52,0.14242588611132215,0.7030484915238784,0.8155867693701858
53,0.14529309974998533,0.7173602349438384,0.8133212505663797
